"SEMESTER","AINE_STR","UKSUS","AINEKOOD","AINE","toomaht_1","toomaht_2","toomaht_3","toomaht_4","toomaht_5","hinne_ainele_F","hinne_ainele_E","hinne_ainele_D","hinne_ainele_C","hinne_ainele_B","hinne_ainele_A","arvestatud","mittearvestatud","hinne_A","hinne_B","hinne_C","hinne_D","hinne_E","hinne_F","mitteilmunud"
"S","HV","HVKU","FLKU.05.076","Baltisaksa kirjandus eesti kirjandusloo taustal",NA,1,9,4,NA,NA,NA,1,3,7,3,0,0,19,9,7,2,0,0,3
"S","HV","HVKU","FLKU.05.090","Eesti kirjanduse ajalugu I",NA,NA,6,NA,NA,NA,NA,NA,1,1,4,31,0,0,0,0,0,0,0,8
"S","HV","HVKU","FLKU.05.091","Eesti kirjanduse ajalugu II",NA,NA,9,1,NA,NA,NA,NA,NA,4,6,27,1,0,0,0,0,0,0,2
"S","HV","HVKU","FLKU.05.094","Kirjanduse seminar",NA,NA,5,NA,1,NA,NA,3,NA,1,2,18,0,0,0,0,0,0,0,1
"S","HV","HVKU","FLKU.05.095","Laste- ja noortekirjandus",NA,NA,7,5,2,NA,NA,NA,2,3,9,0,0,8,6,7,3,1,0,2
"S","HV","HVKU","FLKU.05.099","Tekstoloogia",NA,3,2,NA,NA,NA,NA,NA,1,2,2,0,0,3,3,0,0,0,0,0
"S","HV","HVKU","FLKU.05.107","Luule- ja proosateksti analüüs",NA,1,3,1,NA,NA,NA,1,3,1,NA,0,0,1,1,9,1,0,0,2
"S","HV","HVKU","FLKU.05.121","Eesti nüüdiskirjandus",NA,NA,17,1,NA,NA,NA,NA,NA,4,14,0,0,16,6,2,0,0,0,0
"S","HV","HVKU","FLKU.05.126","Eesti romaan",NA,NA,4,NA,1,NA,NA,NA,NA,NA,5,7,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.05.137","Eesti nüüdisteater",NA,NA,8,7,3,NA,NA,1,3,6,8,0,0,13,12,6,1,1,2,5
"S","HV","HVKU","FLKU.05.144","Etenduse analüüsi praktikum",NA,NA,3,NA,2,NA,NA,NA,1,2,2,0,0,2,4,3,2,0,0,3
"S","HV","HVKU","FLKU.05.145","Draamaklassika põhitekstid",NA,NA,4,1,1,NA,NA,NA,NA,2,4,0,0,5,2,3,1,0,0,0
"S","HV","HVKU","FLKU.05.148","Eesti teatri ajalugu",NA,1,14,2,NA,NA,NA,NA,1,3,13,0,0,8,9,8,9,1,0,2
"S","HV","HVKU","FLKU.05.149","Teatriteaduse seminar",NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,0,0,2,2,1,0,2,0,0
"S","HV","HVKU","FLKU.05.150","Üldine teatriajalugu I. Antiigist romantismini",NA,NA,5,NA,NA,NA,NA,1,NA,NA,4,0,0,3,5,2,2,1,0,2
"S","HV","HVKU","FLKU.05.156","Kirjandusteooria",NA,NA,4,1,NA,NA,NA,1,1,1,2,0,0,5,4,2,0,0,0,5
"S","HV","HVKU","FLKU.05.183","Kirjanik ja tema aeg",NA,NA,8,NA,NA,NA,NA,NA,NA,3,5,0,0,9,7,2,0,0,0,4
"S","HV","HVKU","FLKU.05.190","Kirjandus ja utoopiline potentsiaal",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,5,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.05.203","Omakirjastuslikud väljaanded 1968-1985",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,4,3,0,0,0,0,0
"S","HV","HVKU","FLKU.05.208","Kirjanduse didaktika",NA,NA,3,NA,NA,NA,NA,NA,NA,2,1,0,0,2,5,1,0,0,0,0
"S","HV","HVKU","FLKU.05.216","Teatriteaduse uuemaid suundumusi",NA,NA,6,1,NA,NA,NA,NA,NA,NA,7,0,0,6,1,1,0,0,0,0
"S","HV","HVKU","FLKU.05.228","Eesti kirjanduse tüvitekstid",NA,1,2,NA,NA,NA,NA,NA,1,NA,2,0,0,4,2,0,0,0,0,5
"S","HV","HVKU","FLKU.05.229","Retseptsiooniteooria ja kunstisotsioloogia",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,2,0,0,0,0,0
"S","HV","HVKU","FLKU.05.237","Maailmakirjandus III. Valgustus. Romantism. Realism",NA,NA,9,1,NA,NA,NA,NA,2,4,4,0,0,13,7,3,1,0,0,2
"S","HV","HVKU","FLKU.05.248","Teatrikriitika praktikum",NA,NA,9,1,NA,NA,NA,NA,NA,NA,10,0,0,8,1,1,0,0,0,0
"S","HV","HVKU","FLKU.05.251","Uuemaid tekste maailmakirjandusest",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,0,0,5,2,1,0,0,0,1
"S","HV","HVKU","FLKU.05.253","Kirjandus- ja teatriteaduslik magistriseminar",1,NA,2,NA,NA,NA,NA,1,NA,1,1,10,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.05.256","Kirjandusteaduslik magistriseminar II",1,NA,4,NA,1,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1
"S","HV","HVKU","FLKU.05.257","Teatriteaduslik magistriseminar II",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.05.262","Üldine teatriajalugu III. Lääne teater pärast teist maailmasõda",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,8,0,0,0,0,0,0,0,0
"S","HV","HVKU","FLKU.10.018","Orientalistika seminar",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0,0,0,1
"S","HV","HVLC","FLLC.00.004","Soouuringud",NA,NA,22,NA,1,NA,NA,NA,2,7,14,0,0,22,11,0,0,0,0,5
"S","HV","HVLC","FLLC.00.008","Sissejuhatav magistriseminar",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,16,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLLC.02.002","Antiikmütoloogia alused kirjandustekstides",NA,NA,6,NA,NA,NA,NA,NA,NA,1,5,0,0,10,1,0,0,0,0,3
"S","HV","HVLC","FLLC.02.005","Rooma eepika",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,1,0,0
"S","HV","HVLC","FLLC.02.006","Ladina paleograafia",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,0,0,0,1,1
"S","HV","HVLC","FLLC.02.016","Kreeka keele morfoloogia ja süntaks",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,0,0
"S","HV","HVLC","FLLC.03.005","Portugali keel algtasemele (inglise keele baasil), tase 0 > A1.2",NA,NA,6,1,NA,NA,NA,NA,NA,NA,7,0,0,3,2,4,1,0,0,1
"S","HV","HVLC","FLLC.04.001","Saksa keel algtasemele I (inglise keele baasil), tase 0 > A1.2",NA,1,8,1,2,NA,NA,NA,3,3,6,0,0,12,7,9,1,0,0,0
"S","HV","HVLC","FLLC.05.001","Vene keel ajalooüliõpilastele (tase B1 > B2)",NA,NA,6,NA,NA,NA,NA,NA,NA,1,5,10,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLLC.05.002","Vene kirjandusklassika varamust",NA,NA,5,1,1,NA,NA,NA,1,1,5,10,0,0,0,0,0,0,0,6
"S","HV","HVLC","FLLC.05.006","Poola keel algajatele I (inglise keele baasil), tase 0 > A1",NA,1,13,1,NA,NA,NA,1,NA,3,11,21,0,0,0,0,0,0,0,2
"S","HV","HVLC","FLLC.05.008","Poola keel III, tase A2 > B1",NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,5,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLLC.08.002","Hiina kultuur ja ühiskond",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,4,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLLC.08.003","Hiina ajalugu",NA,NA,3,3,1,NA,NA,NA,NA,1,6,11,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLLC.08.008","Korea ajalugu (inglise keele baasil)",NA,2,5,NA,NA,NA,NA,NA,NA,4,3,16,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLLC.08.015","Araabia keel ja kultuur",NA,NA,8,NA,NA,NA,NA,NA,NA,2,6,12,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLLC.08.016","Gruusia keel algajatele, tase 0>A1.1",NA,NA,1,1,NA,NA,NA,NA,NA,1,1,5,0,0,0,0,0,0,0,0
"S","HV","HVLC","FLLC.09.001","Eesti keele algkursus I, inglise keele baasil, tase 0 > A1.1",NA,4,38,1,NA,NA,1,1,4,11,26,0,0,73,31,11,4,4,2,13
"S","HV","HVLC","FLLC.09.002","Eesti keele algkursus II, inglise keele baasil, A1.1>A1.2",NA,NA,5,NA,NA,NA,NA,NA,NA,1,4,0,0,9,3,2,0,0,0,2
"S","HV","HVLC","FLLC.09.003","Eesti keele algkursus III, inglise keele baasil, A1.2 > A2.1",NA,NA,6,1,NA,NA,NA,NA,NA,2,5,0,0,2,5,2,0,0,1,0
"S","HV","HVLC","FLLC.09.004","Eesti keele sõnavara- ja vestluskursus eelkesktasemele I, A2.1 > A2.2",NA,NA,5,1,NA,NA,NA,NA,1,1,4,0,0,3,6,1,0,0,3,0
"S","HV","HVLC","FLLC.09.006","Eesti keel kesktasemele I, sõnavara ja vestlus, B1.1 > B1.2",NA,NA,8,4,1,NA,NA,3,2,4,4,22,2,0,0,0,0,0,0,0
"S","HV","HVLC","FLLC.09.010","Eesti keel kõrgtasemele I, B2.1 > B2.2",NA,1,9,NA,NA,NA,NA,NA,NA,3,7,15,1,0,0,0,0,0,0,1
"S","HV","HVEE","FLLE.00.007","Lõunaeesti keel I",1,1,7,NA,NA,NA,NA,NA,NA,NA,9,13,0,0,0,0,0,0,0,0
"S","HV","HVEE","FLLE.00.010","Lõunaeesti kirjakeele ajalugu",NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,4,0,0,0,0,0,0,0,0
"S","HV","HVEE","FLLE.00.014","Võru keele grammatika",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,0,0,0,0,0,0
"S","HV","HVEE","FLLE.00.016","Kaasaegne lõunaeesti kirjandus",NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,3,0,0,0,0,0,0,0,0
"S","HV","HVFI","FLSE.00.068","Sotsiosemiootika",NA,1,3,NA,NA,NA,1,1,1,1,NA,0,0,1,3,1,5,1,0,1
"S","HV","HVFI","FLSE.00.069","Ökosemiootika",NA,1,11,NA,NA,NA,NA,1,2,3,6,0,0,4,6,1,3,0,0,0
"S","HV","HVFI","FLSE.00.137","Sissejuhatus semiootikasse",NA,1,13,NA,NA,NA,NA,1,2,3,8,0,0,15,5,0,0,0,0,2
"S","HV","HVFI","FLSE.00.138","Sissejuhatus kultuuriteooriatesse",NA,1,7,1,NA,NA,NA,NA,1,6,2,0,0,5,10,5,1,0,0,2
"S","HV","HVFI","FLSE.00.148","Kunstisemiootika ja kunstiteooriad",NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,0,0,6,1,0,0,0,0,2
"S","HV","HVFI","FLSE.00.150","Uurijaseminar",NA,NA,2,NA,NA,NA,NA,1,NA,NA,1,1,0,0,0,0,0,0,0,0
"S","HV","HVFI","FLSE.00.204","Doktoriseminar",NA,NA,6,NA,NA,NA,NA,NA,NA,1,5,0,0,0,0,0,0,0,0,0
"S","HV","HVFI","FLSE.00.216","Semiootika alused",4,6,37,4,2,NA,4,5,12,16,16,130,10,0,0,0,0,0,0,20
"S","HV","HVFI","FLSE.00.225","Sissejuhatus semiootika uurimismeetodeisse",NA,NA,3,NA,1,NA,NA,1,NA,1,2,0,0,2,3,1,0,0,0,3
"S","HV","HVFI","FLSE.00.235","Sissejuhatus meediasemiootikasse",NA,NA,11,NA,2,NA,NA,NA,5,3,5,0,0,5,7,3,1,0,0,7
"S","HV","HVFI","FLSE.00.237","Autorisemiootika II",NA,NA,8,NA,NA,NA,NA,1,1,3,3,13,0,0,0,0,0,0,0,0
"S","HV","HVFI","FLSE.00.249","Semiootika ajalugu: põhimõisted ja -tekstid",NA,NA,13,2,NA,NA,NA,3,2,3,7,0,0,12,7,3,0,0,0,0
"S","HV","HVFI","FLSE.00.251","J. v. Uexkülli ja J. Lotmani lugemised",NA,NA,20,3,1,NA,NA,NA,3,9,12,0,0,21,8,9,2,0,0,4
"S","HV","HVFI","FLSE.00.252","Semiootilise analüüsi metodoloogia",NA,NA,10,1,1,NA,NA,NA,1,4,7,0,0,13,6,1,0,0,0,0
"S","HV","HVFI","FLSE.00.253","Magistriseminar",NA,NA,16,NA,NA,NA,2,NA,3,1,10,31,0,0,0,0,0,0,0,0
"S","HV","HVFI","FLSE.00.254","Kultuurisemiootika ja kultuuriteooriad",NA,NA,13,NA,2,NA,NA,NA,1,4,10,0,0,12,12,1,0,0,0,3
"S","HV","HVFI","FLSE.00.273","Multimeedia ja kunsti semiootiline analüüs",NA,NA,11,1,NA,NA,NA,NA,NA,2,10,0,0,10,8,2,1,0,0,1
"S","HV","HVFI","FLSE.00.274","Tõlkesemiootika",NA,NA,7,NA,NA,NA,NA,NA,NA,1,6,0,0,5,1,1,0,0,1,1
"S","HV","HVFI","FLSE.00.275","Ökosemiootika: keskkonna kultuurilised tõlgendused",NA,1,12,1,NA,NA,NA,1,NA,5,8,0,0,10,7,3,0,0,0,0
"S","HV","HVFI","FLSE.00.277","Subkultuuride semiootiline analüüs",NA,1,6,NA,NA,NA,NA,NA,2,3,2,0,0,1,2,5,1,0,0,0
"S","HV","HVFI","FLSE.00.280","Bakalaureuseseminar",NA,NA,2,1,NA,NA,NA,NA,NA,NA,3,4,0,0,0,0,0,0,0,2
"S","HV","HVFI","FLSE.00.282","Visuaalsemiootika",NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,0,0,7,2,0,0,0,0,0
"S","HV","HVFI","FLSE.00.287","Biosemiootika aktuaalsed probleemid",NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,0,0,3,1,0,0,0,0,1
"S","HV","HVFI","FLSE.00.288","Keskkonna semiootiline analüüs",NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,0,0,5,0,0,0,0,0,0
"S","HV","HVFI","FLSE.00.295","Sissejuhatus muusikasemiootikasse",NA,2,15,NA,NA,NA,NA,NA,NA,3,14,21,0,0,0,0,0,0,0,3
"S","HV","HVFI","FLSE.00.300","Semiootika ja kultuuriteooria distsiplinaarne seminar",NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,5,0,0,0,0,0,0,0,1
"S","HV","HVAJ","HVAJ.05.001","20. sajandi kunsti ajalugu I",1,1,2,NA,NA,NA,NA,NA,1,1,2,0,0,7,0,2,0,0,3,1
"S","HV","HVAJ","HVAJ.05.003","Üldine kunstiajalugu: antiikkunst",NA,1,1,1,NA,NA,NA,NA,NA,2,1,0,0,3,3,1,0,0,0,2
"S","HV","HVAJ","HVAJ.05.007","Eesti kunst ärkamisajast kuni 1940. aastani",NA,2,11,NA,NA,NA,NA,NA,2,4,7,0,0,6,5,3,3,1,0,1
"S","HV","HVAJ","HVAJ.05.010","Sügiskool: Ülikoolimaastik valgustusajastu valguses",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,7,0,0,0,0,0,0,0,1
"S","HV","HVAJ","HVAJ.07.003","Abielu ja seksuaalsus varauusaegses Euroopas",NA,1,9,NA,NA,NA,NA,NA,NA,3,7,0,0,5,7,2,0,0,0,3
"S","HV","HVAJ","HVAJ.07.004","Impeeriumi sünd: Venemaa ajalugu Peeter I-st kuni Katariina II-ni",NA,NA,16,NA,1,NA,NA,NA,4,2,11,0,0,9,7,3,2,0,0,1
"S","HV","HVAJ","HVAJ.07.005","Majanduspoliitika alused 1500-1850",NA,NA,5,NA,NA,NA,1,NA,3,1,NA,0,0,3,2,2,1,0,0,0
"S","HV","HVEE","HVEE.02.003","Eesti-vene tõlke küsimusi",NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,9,0,0,0,0,0,0,0,0
"S","HV","HVEE","HVEE.03.003","Kaugemad sugulaskeeled III",NA,NA,3,NA,NA,1,NA,NA,NA,NA,2,7,0,0,0,0,0,0,0,0
"S","HV","HVFI","HVFI.01.001","Lugemisgrupp: Jean-Paul Sartre'i ""Olemine ja eimiski""",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0,0,0,1
"S","HV","HVKU","HVKU.01.003","Mõtterännak eestlaste elutundest",1,3,37,1,NA,NA,NA,1,1,8,32,72,0,0,0,0,0,0,0,12
"S","HV","HVKU","HVKU.03.002","Etnograafiliste välitööde metodoloogia",NA,NA,5,2,NA,NA,NA,NA,NA,4,3,6,1,0,0,0,0,0,0,2
"S","HV","HVKU","HVKU.03.004","Sissejuhatus rakendusantropoloogiasse",NA,NA,4,1,NA,NA,NA,NA,NA,4,1,7,0,0,0,0,0,0,0,0
"S","HV","HVKU","HVKU.03.005","Kultuuriturundus",NA,2,21,3,NA,1,1,2,10,8,4,39,0,0,0,0,0,0,0,2
"S","HV","HVKU","HVKU.03.006","Rakendusantropoloogia",NA,NA,5,1,NA,NA,NA,NA,2,3,1,0,0,11,5,0,2,0,0,3
"S","HV","HVKU","HVKU.03.009","Magistriseminar",NA,NA,11,1,NA,NA,NA,NA,NA,3,9,13,2,0,0,0,0,0,0,0
"S","HV","HVKU","HVKU.03.010","Humanitaarteaduste rakenduslik perspektiiv",1,2,5,NA,NA,NA,NA,NA,1,2,5,16,0,0,0,0,0,0,0,4
"S","HV","HVKU","HVKU.04.001","Poliitiline folkloor ja rahvuslus",NA,NA,10,NA,NA,NA,NA,NA,NA,2,8,0,0,7,2,3,1,1,0,1
"S","HV","HVKU","HVKU.04.002","Ikoonid ja vagadus vene traditsioonis",NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,10,0,0,0,0,0,0,0,0
"S","HV","HVKU","HVKU.04.003","Müüdidiskursus: mütoloogia sotsiaalses praktikas",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,9,0,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.01.006","Erialane inglise keel ajalooüliõpilastele, tase B2 > C1",NA,NA,11,1,NA,NA,NA,NA,1,NA,11,18,4,0,0,0,0,0,0,1
"S","HV","HVLC","HVLC.01.008","Erialane inglise keel arvutitehnika üliõpilastele, tase B2 > C1",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,8,4,0,0,0,0,0,0,1
"S","HV","HVLC","HVLC.01.009","Inglise keel bioloogia ja ökoloogia üliõpilastele, tase B2",NA,3,8,NA,NA,NA,NA,NA,1,1,9,20,1,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.01.011","Erialane inglise keel geenitehnoloogia üliõpilastele, tase B2.1 > B2.2",NA,2,21,NA,NA,NA,NA,NA,NA,9,14,42,2,0,0,0,0,0,0,1
"S","HV","HVLC","HVLC.01.013","Inglise keel geograafia, geoloogia ja keskkonnatehnoloogia üliõpilastele, tase B2 > C1",NA,4,13,NA,NA,NA,1,2,2,5,7,19,1,0,0,0,0,0,0,1
"S","HV","HVLC","HVLC.01.014","Erialane inglise keel informaatika üliõpilastele, tase B2 > C1",4,15,73,4,1,1,1,2,15,27,51,126,15,0,0,0,0,0,0,5
"S","HV","HVLC","HVLC.01.015","Erialane inglise keel. Ärikeel, tase B2 > C1",NA,1,3,NA,1,NA,NA,NA,NA,3,2,25,0,0,0,0,0,0,0,2
"S","HV","HVLC","HVLC.01.017","Erialane inglise keel. Sissejuhatus õiguskeelde I, tase B2.1",NA,1,16,12,3,NA,1,4,8,11,8,45,5,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.01.018","Erialane inglise keel. Õiguskeel II, tase B2.1 >B2.2",NA,1,4,9,8,NA,NA,2,7,8,5,40,2,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.01.020","Inglise keel Lennuakadeemia üliõpilastele, tase B2.1 > B2.2",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,9,7,2,0,1,0
"S","HV","HVLC","HVLC.01.021","Inglise keel Lennuakadeemia üliõpilastele, tase B2 > C1",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,0,21,11,0,0,0,2,3
"S","HV","HVLC","HVLC.01.023","Erialane inglise keel. Õiguskeel II (AÜ), tase B2.1 > B2.2",NA,1,10,3,2,NA,NA,NA,2,3,11,19,4,0,0,0,0,0,0,1
"S","HV","HVLC","HVLC.01.026","Erialane inglise keel. Õiguskeele vestluskursus IV (AÜ), tase C1",NA,1,4,1,NA,NA,NA,NA,NA,NA,6,8,1,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.01.027","Inglise keel eelkesktasemele I, tase A2.2 > B1.1",NA,1,12,NA,1,1,NA,1,4,1,7,20,4,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.01.029","Inglise keel kesktasemele I, tase B1.2 > B2.1",NA,2,7,NA,NA,NA,NA,NA,1,4,4,26,0,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.01.030","Inglise keel kesktasemele II (50% e-õpe), tase B2.1 > B2.2",1,1,8,2,NA,NA,NA,NA,1,6,5,26,2,0,0,0,0,0,0,1
"S","HV","HVLC","HVLC.01.033","Inglise keel kõrgtasemele I, tase B2.2 > C1.1",NA,1,9,1,NA,NA,NA,NA,NA,1,10,31,1,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.01.035","Inglise keel kesktasemele. Grammatika ja sõnavara, tase B1.2 > B2.1",NA,NA,9,1,NA,NA,NA,NA,NA,1,9,21,0,0,0,0,0,0,0,4
"S","HV","HVLC","HVLC.01.042","Küsimusi Kanada-uuringute vallast IV",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,6,0,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.03.005","Prantsuse keele algkursus I, tase 0 > A1.1",NA,NA,20,2,1,NA,NA,NA,NA,2,21,29,2,0,0,0,0,0,0,2
"S","HV","HVLC","HVLC.03.006","Prantsuse keele algkursus I (inglise keele baasil), tase 0 > A1.1",NA,1,34,3,NA,NA,NA,1,NA,5,32,0,0,23,10,8,8,1,1,0
"S","HV","HVLC","HVLC.03.007","Prantsuse keele algkursus II, tase A1.1 > A1.2",NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,10,0,0,0,0,0,0,0,1
"S","HV","HVLC","HVLC.03.009","Prantsuse keele algkursus III (inglise keele baasil), tase A1.2 > A2.1",NA,NA,10,1,NA,NA,NA,NA,NA,1,10,0,0,9,5,0,2,1,1,0
"S","HV","HVLC","HVLC.03.010","Prantsuse keel eelkesktasemele I, A2.1 > A2.2",NA,NA,7,1,NA,NA,NA,NA,NA,3,5,15,0,0,0,0,0,0,0,2
"S","HV","HVLC","HVLC.03.012","Prantsuse keel kesktasemele I, B1.1 > B1.2",NA,NA,5,1,NA,NA,1,NA,3,1,1,14,1,0,0,0,0,0,0,1
"S","HV","HVLC","HVLC.03.014","Prantsuse keel kõrgtasemele I, B2.1 > B2.2",NA,NA,5,NA,NA,NA,NA,NA,NA,1,4,16,1,0,0,0,0,0,0,2
"S","HV","HVLC","HVLC.04.001","Saksa keel erialases suhtluses",NA,NA,3,NA,NA,NA,NA,NA,1,NA,2,5,0,0,0,0,0,0,0,3
"S","HV","HVLC","HVLC.05.003","Vene keel Vene filmide baasil. Vestluskursus kõrgtasemele, tase B2>C1",NA,NA,8,NA,NA,NA,NA,1,NA,NA,7,0,0,9,7,0,0,0,0,0
"S","HV","HVLC","HVLC.05.004","Vene keel füsioterapeutidele, tase A2.1 > A2.2",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,7,1,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.05.005","Vene keel kultuuri kontekstis, tase B1>B2",NA,NA,3,NA,NA,NA,NA,NA,1,1,1,0,0,10,9,1,0,0,0,2
"S","HV","HVLC","HVLC.05.006","Vene keel võõrkeelena erialases suhtluses",NA,NA,5,NA,3,NA,NA,NA,NA,NA,8,16,0,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.05.007","Vene-Gruusia suhted: ajalugu ja kaasaeg",NA,NA,4,NA,1,NA,NA,NA,NA,2,3,9,0,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.06.002","Arvutisuhtlus",NA,1,6,NA,NA,NA,NA,NA,NA,2,5,13,0,0,0,0,0,0,0,1
"S","HV","HVLC","HVLC.08.001","Türgi keel algtasemele I (inglise keele baasil), tase 0>A1.1",NA,NA,4,2,NA,NA,NA,NA,NA,2,4,9,0,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.08.003","Gruusia keel algajatele II, tase A1.1>A1.2",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.09.001","Eesti keel arstiteaduse tudengitele I, tase 0 > A1.2",1,2,13,NA,NA,NA,NA,NA,NA,2,14,23,0,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.09.003","Eesti keel arstiteaduse tudengitele III, tase A2.1 > B1.1",NA,NA,4,4,1,NA,NA,NA,4,3,2,22,0,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.09.005","Eesti keel arstiteaduse tudengitele V, tase B1.2 > B2.1",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,10,0,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.09.006","Eesti keel arstiteaduse tudengitele (vene keele baasil), tase B2.1 > B2.2",NA,NA,8,1,NA,NA,NA,NA,NA,2,7,15,0,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.09.007","Eesti keele intensiivkursus I. Grammatika (inglise keele baasil), tase 0 > A2",NA,NA,6,1,1,1,NA,NA,NA,NA,7,0,0,6,3,4,1,0,3,1
"S","HV","HVLC","HVLC.09.008","Eesti keele intensiivkursus I. Suuline ja kirjalik eneseväljendus (inglise keele baasil), tase 0 > A2",NA,1,5,NA,1,1,NA,1,NA,1,4,0,0,7,3,3,1,0,2,2
"S","HV","HVLC","HVLC.09.009","Eesti keele intensiivkursus I. Hääldamine ja kuulamine (inglise keele baasil), tase 0 > A2",NA,NA,6,NA,1,1,NA,NA,2,2,2,0,0,11,1,0,0,0,2,2
"S","HV","HVLC","HVLC.09.013","Eesti keele intensiivkursus I. Lugemine ja sõnavara (vene keele baasil), tase 0 > A2.1",NA,NA,8,3,1,NA,NA,NA,NA,3,9,0,0,4,4,4,1,1,0,0
"S","HV","HVLC","HVLC.09.014","Eesti keele intensiivkursus I. Grammatika ja kirjalik eneseväljendus (vene keele baasil), tase 0 > A2",NA,NA,8,3,NA,NA,NA,NA,NA,4,7,0,0,5,4,2,3,0,0,0
"S","HV","HVLC","HVLC.09.015","Eesti keele intensiivkursus I. Kuulamine ja vestlus (vene keele baasil), tase 0 > A2",NA,NA,7,3,NA,NA,NA,NA,NA,4,6,0,0,6,4,4,0,1,0,0
"S","HV","HVLC","HVLC.10.001","AVOKi kirjutamislaager I",NA,2,22,NA,1,NA,NA,NA,1,NA,24,34,1,0,0,0,0,0,0,0
"S","HV","HVLC","HVLC.10.005","AVOKi kirjutamisrühm keeleteadlastele: II osa",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,4,0,0,0,0,0,0,0,0
"S","HV","HVVK","HVVK.01.006","Sissejuhatus erialasse",NA,1,3,NA,NA,NA,NA,NA,NA,NA,4,21,0,0,0,0,0,0,0,0
"S","HV","HVVK","HVVK.01.028","Maalimine II",NA,NA,5,1,NA,NA,NA,NA,NA,2,4,0,0,20,2,0,0,0,0,1
"S","HV","HVVK","HVVK.01.042","Võõrkeelse erialakirjanduse kursus",1,NA,11,NA,1,NA,NA,NA,NA,1,12,0,0,3,7,3,0,0,0,0
